tradeN;symbol;type;shares;entrySignal;entryTime;entryPrice;exitSignal;exitTime;exitPrice;profit;runUp;drawDown
15121;50_GDX_1D_L_A,<br>GDX (1 Day );Long;346;Entry;2021-09-30 12:00:00 AM;29.28;PTx;2021-10-06 12:00:00 AM;30.32;357.34;358.59;-60.07
15122;35_DIA_1D_L_A,<br>DIA (1 Day );Long;29;Entry;2021-10-05 12:00:00 AM;341.13;PTx;2021-10-07 12:00:00 AM;349.27;233.56;234.81;-78.39
15123;68_FXI_1D_L_A,<br>FXI (1 Day );Long;257;Entry;2021-10-01 12:00:00 AM;38.84;TimeX;2021-10-07 12:00:00 AM;39.57;185.109999999999;222.34;-355.91
15124;92_DIA_1D_L_A,<br>DIA (1 Day );Long;29;Entry;2021-10-04 12:00:00 AM;342.61;ProfX;2021-10-07 12:00:00 AM;347.63;143.079999999999;206.39;-132.91
15125;100_QQQ_1D_L_A,<br>QQQ (1 Day );Long;28;Entry;2021-09-29 12:00:00 AM;361.17;TimeX;2021-10-07 12:00:00 AM;362.97;47.9;125.31;-305.05
15126;5_GDX_1D_L_A,<br>GDX (1 Day );Short;341;Entry;2021-10-04 12:00:00 AM;29.23;SLx;2021-10-08 12:00:00 AM;31.13;-650.4;19.21;-649.15
15127;15_TLT_1D_L_A,<br>TLT (1 Day );Long;68;Entry;2021-09-28 12:00:00 AM;144.33;TLx;2021-10-08 12:00:00 AM;142.16;-150.060000000001;75.59;-148.81
15128;56_QQQ_1D_L_A,<br>QQQ (1 Day );Long;28;Entry;2021-10-01 12:00:00 AM;358.6;ProfX;2021-10-08 12:00:00 AM;361.16;69.18;197.27;-233.09
15129;63_QQQ_1D_L_A,<br>QQQ (1 Day );Long;28;Entry;2021-10-06 12:00:00 AM;354.08;ProfX;2021-10-08 12:00:00 AM;361.16;195.740000000001;323.83;-27.29
15130;65_SPX_1D_L_A,<br>SPY (1 Day );Long;23;Entry;2021-10-01 12:00:00 AM;430.98;ProfX;2021-10-08 12:00:00 AM;437.86;155.74;244.85;-107.51
15131;67_IWM_1D_L_A,<br>IWM (1 Day );Long;46;Entry;2021-10-01 12:00:00 AM;219.95;ProfX;2021-10-08 12:00:00 AM;221.58;72.48;228.75;-147.99
15132;4_DIA_1D_L_A,<br>DIA (1 Day );Long;29;Entry;2021-10-05 12:00:00 AM;341.13;TimeX;2021-10-11 12:00:00 AM;344.98;109.150000000001;249.31;-78.39
15133;64_QQQ_1D_L_A,<br>QQQ (1 Day );Long;28;Entry;2021-10-04 12:00:00 AM;358.52;TimeX;2021-10-11 12:00:00 AM;358.39;-6.14;199.51;-230.85
15134;69_FXI_1D_L_A,<br>FXI (1 Day );Long;259;Entry;2021-09-30 12:00:00 AM;38.87;TimeX;2021-10-11 12:00:00 AM;39.92;269.450000000001;452;-366.44
15135;77_SMH_1D_L_A,<br>SMH (1 Day );Long;78;Entry;2021-10-01 12:00:00 AM;128.74;TimeX;2021-10-11 12:00:00 AM;126.62;-167.86;107.17;-340.55
15136;78_SMH_1D_L_A,<br>SMH (1 Day );Long;80;Entry;2021-10-05 12:00:00 AM;125.91;ProfX;2021-10-11 12:00:00 AM;126.62;54.300000000001;336.35;-86.85
15137;79_SMH_1D_L_A,<br>SMH (1 Day );Long;78;Entry;2021-10-01 12:00:00 AM;128.74;TimeX;2021-10-11 12:00:00 AM;126.62;-167.86;107.17;-340.55
15138;80_SMH_1D_L_A,<br>SMH (1 Day );Long;78;Entry;2021-09-30 12:00:00 AM;129.1;TimeX;2021-10-11 12:00:00 AM;126.62;-195.939999999999;90.01;-368.63
15139;89_DIA_1D_L_A,<br>DIA (1 Day );Long;29;Entry;2021-10-04 12:00:00 AM;342.61;TimeX;2021-10-11 12:00:00 AM;344.98;66.23;206.39;-132.91
15140;39_SPY_1D_L_A,<br>SPY (1 Day );Long;23;Entry;2021-10-04 12:00:00 AM;433;ProfX;2021-10-12 12:00:00 AM;433.62;11.76;198.39;-153.97
15141;82_SPX_2D_L_A,<br>SPY (2 Days );Long;23;Entry;2021-10-04 12:00:00 AM;433;TimeX;2021-10-12 12:00:00 AM;433.62;11.76;198.39;-153.97
15142;6_GDX_1D_L_A,<br>GDX (1 Day );Long;330;Entry;2021-10-07 12:00:00 AM;30.09;PTx;2021-10-13 12:00:00 AM;31.43;439.7;440.95;-14.45
15143;29_DIA_1D_L_A,<br>DIA (1 Day );Long;29;Entry;2021-10-07 12:00:00 AM;346.87;TLx;2021-10-13 12:00:00 AM;341.5;-158.23;82.85;-156.98
15144;52_GDX_1D_S_A,<br>GDX (1 Day );Short;321;Entry;2021-10-13 12:00:00 AM;31.43;TLx1;2021-10-13 12:00:00 AM;32.22;-256.09;11.59;-254.84
15145;10_TLT_1D_L_A,<br>TLT (1 Day );Long;69;Entry;2021-10-13 12:00:00 AM;144.61;ProfX;2021-10-14 12:00:00 AM;145.88;85.129999999999;91.9;-3.32
15146;18_QQQ_1D_L_A,<br>QQQ (1 Day );Long;28;Entry;2021-10-08 12:00:00 AM;364.08;TimeX;2021-10-14 12:00:00 AM;366.63;68.9;76.31;-214.05
15147;22_SPY_1D_L_A,<br>SPY (1 Day );Long;23;Entry;2021-10-08 12:00:00 AM;439.48;TimeX;2021-10-14 12:00:00 AM;442.5;66.96;71.89;-183.87
15148;43_SPX_3D_L_A,<br>SPY (3 Days );Long;23;Entry;2021-10-05 12:00:00 AM;433;TimeX;2021-10-14 12:00:00 AM;442.5;216;220.93;-153.97
15149;53_GDX_1D_L_A,<br>GDX (1 Day );Long;321;Entry;2021-10-13 12:00:00 AM;31.43;PTx;2021-10-14 12:00:00 AM;32.6;373.070000000001;374.32;-14.09
15150;3_QQQ_1D_L_A,<br>QQQ (1 Day );Long;28;Entry;2021-10-07 12:00:00 AM;362.8;TimeX;2021-10-15 12:00:00 AM;368.94;169.42;174.03;-178.21
15151;11_XLF_1D_S_A,<br>XLF (1 Day );Long;258;Entry;2021-10-08 12:00:00 AM;38.87;TimeX;2021-10-15 12:00:00 AM;39.51;162.62;215.47;-292.79
15152;12_KRE_1D_L_A,<br>KRE (1 Day );Long;143;Entry;2021-10-12 12:00:00 AM;69.73;TimeX;2021-10-15 12:00:00 AM;70.42;96.17;247.57;-230.05
15153;26_XLF_1D_L_A,<br>XLF (1 Day );Long;258;Entry;2021-10-08 12:00:00 AM;38.87;TimeX;2021-10-15 12:00:00 AM;39.51;162.62;215.47;-292.79
15154;81_IWM_1D_L_A,<br>IWM (1 Day );Long;45;Entry;2021-10-14 12:00:00 AM;224.75;ProfX;2021-10-18 12:00:00 AM;225.03;10.1;163.45;-47.15
15155;84_SPX_2D_L_A,<br>SPY (2 Days );Long;23;Entry;2021-10-06 12:00:00 AM;430.24;ProfX;2021-10-18 12:00:00 AM;447.19;387.35;396.88;-63.35
15156;85_SPX_2D_L_A,<br>SPY (2 Days );Long;23;Entry;2021-10-01 12:00:00 AM;430.98;ProfX;2021-10-18 12:00:00 AM;447.19;370.33;379.86;-107.51
15157;86_SPX_2D_L_A,<br>SPY (2 Days );Long;23;Entry;2021-10-04 12:00:00 AM;433;ProfX;2021-10-18 12:00:00 AM;447.19;323.87;333.4;-153.97
15158;93_DIA_1D_L_A,<br>DIA (1 Day );Long;29;Entry;2021-10-08 12:00:00 AM;347.92;TimeX;2021-10-18 12:00:00 AM;352.5;130.32;149.84;-198.45
15159;52_GDX_1D_S_A,<br>GDX (1 Day );Short;311;Entry;2021-10-14 12:00:00 AM;32.6;ProfX;2021-10-19 12:00:00 AM;32.5;28.6;222.67;-103.88
15160;15_TLT_1D_L_A,<br>TLT (1 Day );Long;71;Entry;2021-10-12 12:00:00 AM;142.63;TLx;2021-10-20 12:00:00 AM;142.79;8.86;238.02;-11.9
15161;41_SPY_1D_L_A,<br>SPY (1 Day );Long;23;Entry;2021-10-15 12:00:00 AM;444.75;ProfX;2021-10-20 12:00:00 AM;452.41;173.680000000001;182.29;-35.29
15162;3_QQQ_1D_L_A,<br>QQQ (1 Day );Long;27;Entry;2021-10-19 12:00:00 AM;373.75;ProfX;2021-10-21 12:00:00 AM;377.27;92.54;99.19;-29.6
15163;22_SPY_1D_L_A,<br>SPY (1 Day );Long;22;Entry;2021-10-18 12:00:00 AM;443.97;ProfX;2021-10-21 12:00:00 AM;453.59;209.14;215.67;-16.65
15164;28_SPY_1D_L_A,<br>SPY (1 Day );Long;22;Entry;2021-10-18 12:00:00 AM;443.97;TimeX;2021-10-21 12:00:00 AM;451.77;169.099999999999;191.47;-16.65
15165;59_HYG_1D_L_A,<br>XLF (1 Day );Long;257;Entry;2021-10-15 12:00:00 AM;39.31;ProfX;2021-10-21 12:00:00 AM;40.06;190.25;255.75;-34.66
15166;80_SMH_1D_L_A,<br>SMH (1 Day );Long;79;Entry;2021-10-12 12:00:00 AM;127.36;TimeX;2021-10-21 12:00:00 AM;134.77;582.890000000001;589.67;-202.7
15167;39_SPY_1D_L_A,<br>SPY (1 Day );Long;23;Entry;2021-10-15 12:00:00 AM;444.75;ProfX;2021-10-22 12:00:00 AM;453.12;190.01;226.91;-35.29
15168;63_QQQ_1D_L_A,<br>QQQ (1 Day );Long;27;Entry;2021-10-25 12:00:00 AM;375.56;ProfX;2021-10-27 12:00:00 AM;380;117.38;203.68;-55.25
15169;73_TLT_1D_L_A,<br>TLT (1 Day );Long;70;Entry;2021-10-22 12:00:00 AM;143.45;PTx;2021-10-27 12:00:00 AM;146.4;203.999999999999;205.25;-18.05
15170;95_TLT_1D_L_A,<br>TLT (1 Day );Long;69;Entry;2021-10-26 12:00:00 AM;144.62;PTx;2021-10-27 12:00:00 AM;147.87;221.75;223;-61.97
15171;22_SPY_1D_L_A,<br>SPY (1 Day );Long;22;Entry;2021-10-22 12:00:00 AM;453.13;TimeX;2021-10-28 12:00:00 AM;458.32;111.68;116.67;-47.01
15172;52_GDX_1D_S_A,<br>GDX (1 Day );Short;303;Entry;2021-10-25 12:00:00 AM;33.44;ProfX;2021-10-28 12:00:00 AM;32.59;255.049999999998;283.57;-83.06
15173;70_FXI_1D_S_A,<br>FXI (1 Day );Short;237;Entry;2021-10-21 12:00:00 AM;42.03;TimeX;2021-10-28 12:00:00 AM;41.1;217.91;330.55;-160.04
15174;6_GDX_1D_L_A,<br>GDX (1 Day );Long;301;Entry;2021-10-27 12:00:00 AM;33.23;TLx;2021-10-29 12:00:00 AM;32.01;-369.720000000002;49.92;-368.47
15175;50_GDX_1D_L_A,<br>GDX (1 Day );Long;306;Entry;2021-10-22 12:00:00 AM;33.3;TLx;2021-10-29 12:00:00 AM;32.06;-381.939999999998;197.65;-380.69
15176;3_QQQ_1D_L_A,<br>QQQ (1 Day );Long;26;Entry;2021-10-28 12:00:00 AM;381.95;ProfX;2021-11-01 12:00:00 AM;387.43;139.98;144.61;-33.75
15177;23_IWM_1D_L_A,<br>IWM (1 Day );Long;45;Entry;2021-10-28 12:00:00 AM;224.8;PTx;2021-11-01 12:00:00 AM;231.84;314.3;315.55;-2.6
15178;2_SPX_1D_L_A,<br>SPY (1 Day );Long;22;Entry;2021-10-26 12:00:00 AM;457.2;ProfX;2021-11-02 12:00:00 AM;461.9;100.900000000001;109.41;-74.73
15179;27_SPY_1D_L_A,<br>SPY (1 Day );Long;22;Entry;2021-10-29 12:00:00 AM;455.87;ProfX;2021-11-02 12:00:00 AM;461.9;130.160000000001;138.67;-8.07
15180;60_QQQ_1D_L_A,<br>QQQ (1 Day );Long;26;Entry;2021-10-26 12:00:00 AM;380.23;ProfX;2021-11-02 12:00:00 AM;389.05;226.82;240.81;-61.57
15181;92_DIA_1D_L_A,<br>DIA (1 Day );Long;28;Entry;2021-10-29 12:00:00 AM;356.65;ProfX;2021-11-02 12:00:00 AM;360.57;107.259999999999;117.19;-8.53
15182;11_XLF_1D_S_A,<br>XLF (1 Day );Long;246;Entry;2021-10-27 12:00:00 AM;40.5;TimeX;2021-11-03 12:00:00 AM;40.53;4.88;43.03;-143.93
15183;22_SPY_1D_L_A,<br>SPY (1 Day );Long;22;Entry;2021-10-29 12:00:00 AM;455.87;ProfX;2021-11-03 12:00:00 AM;464.72;192.200000000001;202.91;-8.07
15184;26_XLF_1D_L_A,<br>XLF (1 Day );Long;246;Entry;2021-10-27 12:00:00 AM;40.5;TimeX;2021-11-03 12:00:00 AM;40.53;4.88;43.03;-143.93
15185;3_QQQ_1D_L_A,<br>QQQ (1 Day );Long;26;Entry;2021-11-02 12:00:00 AM;386.8;PTx;2021-11-04 12:00:00 AM;399.04;315.74;316.99;-2.55
15186;39_SPY_1D_L_A,<br>SPY (1 Day );Long;22;Entry;2021-10-26 12:00:00 AM;457.2;TimeX;2021-11-04 12:00:00 AM;466.91;211.120000000001;214.35;-74.73
15187;61_QQQ_1D_L_A,<br>QQQ (1 Day );Long;26;Entry;2021-10-29 12:00:00 AM;381.06;PTx;2021-11-04 12:00:00 AM;394.48;346.42;347.67;-10.61
15188;64_QQQ_1D_L_A,<br>QQQ (1 Day );Long;26;Entry;2021-10-29 12:00:00 AM;381.06;PTx;2021-11-04 12:00:00 AM;394.48;346.42;347.67;-10.61
15189;93_DIA_1D_L_A,<br>DIA (1 Day );Long;28;Entry;2021-11-01 12:00:00 AM;359.45;ProfX;2021-11-04 12:00:00 AM;361.35;50.700000000001;65.67;-42.41
15190;28_SPY_1D_L_A,<br>SPY (1 Day );Long;22;Entry;2021-11-02 12:00:00 AM;460.22;TimeX;2021-11-05 12:00:00 AM;469.28;196.82;198.07;-4.33
15191;73_TLT_1D_L_A,<br>TLT (1 Day );Long;68;Entry;2021-11-01 12:00:00 AM;145.8;ProfX;2021-11-05 12:00:00 AM;149.3;235.5;255.79;-19.61
15192;94_TLT_1D_L_A,<br>TLT (1 Day );Long;68;Entry;2021-10-29 12:00:00 AM;146.47;TimeX;2021-11-05 12:00:00 AM;149.3;189.940000000001;210.23;-65.17
15193;6_GDX_1D_L_A,<br>GDX (1 Day );Long;314;Entry;2021-11-04 12:00:00 AM;32.29;PTx;2021-11-08 12:00:00 AM;33.09;248.700000000001;249.95;-189.65
15194;79_SMH_1D_L_A,<br>SMH (1 Day );Long;72;Entry;2021-11-02 12:00:00 AM;138.38;ProfX;2021-11-08 12:00:00 AM;150.97;903.98;974.35;-7.01
15195;1_SPX_1D_L_A,<br>SPY (1 Day );Long;22;OctLong;2021-11-01 12:00:00 AM;460.3;MaxHoldL;2021-11-09 12:00:00 AM;469.32;195.94;226.45;-47.45
15196;50_GDX_1D_L_A,<br>GDX (1 Day );Long;315;Entry;2021-11-05 12:00:00 AM;32.11;PTx;2021-11-09 12:00:00 AM;33.24;353.450000000001;354.7;-86.3
15197;91_DIA_1D_L_A,<br>DIA (1 Day );Long;28;Entry;2021-11-03 12:00:00 AM;359.91;TimeX;2021-11-09 12:00:00 AM;363.28;91.86;159.19;-29.53
15198;97_TLT_1D_S_A,<br>TLT (1 Day );Short;69;Entry;2021-11-04 12:00:00 AM;145.87;TLx;2021-11-09 12:00:00 AM;151.03;-358.54;0.13;-357.29
15199;13_QQQ_1D_L_A,<br>QQQ (1 Day );Long;28;Entry;2021-10-12 12:00:00 AM;359.88;TLx;2021-11-10 12:00:00 AM;389.9;838.060000000001;1149.83;-96.45
15200;15_TLT_1D_L_A,<br>TLT (1 Day );Long;70;Entry;2021-10-22 12:00:00 AM;143.45;TLx;2021-11-10 12:00:00 AM;147.64;290.8;581.15;-18.05
15201;16_QQQ_1D_L_A,<br>QQQ (1 Day );Long;28;Entry;2021-10-14 12:00:00 AM;363.69;TLx;2021-11-10 12:00:00 AM;389.9;731.380000000001;1043.15;-20.29
15202;17_SPY_1D_L_A,<br>SPY (1 Day );Long;23;Entry;2021-10-13 12:00:00 AM;434.71;TLx;2021-11-10 12:00:00 AM;465.41;703.6;825.37;-74.16
15203;22_SPY_1D_L_A,<br>SPY (1 Day );Long;21;Entry;2021-11-08 12:00:00 AM;469.7;SLx;2021-11-10 12:00:00 AM;462.98;-143.619999999999;9.88;-142.37
15204;29_DIA_1D_L_A,<br>DIA (1 Day );Long;28;Entry;2021-10-18 12:00:00 AM;351.34;TLx;2021-11-10 12:00:00 AM;361.03;268.82;399.15;-31.77
15205;43_SPX_3D_L_A,<br>SPY (3 Days );Long;22;Entry;2021-11-01 12:00:00 AM;460.3;TimeX;2021-11-10 12:00:00 AM;463.62;70.54;226.45;-47.45
15206;60_QQQ_1D_L_A,<br>QQQ (1 Day );Long;25;Entry;2021-11-05 12:00:00 AM;400.04;SLx;2021-11-10 12:00:00 AM;392.47;-191.75;22.5;-190.5
15207;70_FXI_1D_S_A,<br>FXI (1 Day );Short;250;Entry;2021-11-03 12:00:00 AM;40.08;TimeX;2021-11-10 12:00:00 AM;39.82;62.5;203.75;-116.25
15208;79_SMH_1D_L_A,<br>SMH (1 Day );Long;66;Entry;2021-11-09 12:00:00 AM;152.51;TLx;2021-11-10 12:00:00 AM;146.25;-415.659999999999;29.77;-414.41
15209;49_GDX_1D_L_A,<br>GDX (1 Day );Long;305;Entry;2021-11-08 12:00:00 AM;33.09;PTx;2021-11-11 12:00:00 AM;34.72;494.649999999999;495.9;-159.85
15210;83_SPX_2D_L_A,<br>SPY (2 Days );Long;22;Entry;2021-11-01 12:00:00 AM;460.3;ProfX;2021-11-12 12:00:00 AM;467.27;150.839999999999;226.45;-47.45
15211;18_QQQ_1D_L_A,<br>QQQ (1 Day );Long;26;Entry;2021-11-12 12:00:00 AM;391.77;ProfX;2021-11-15 12:00:00 AM;394.61;71.340000000001;114.97;-43.89
15212;27_SPY_1D_L_A,<br>SPY (1 Day );Long;22;Entry;2021-11-12 12:00:00 AM;465.12;PTx;2021-11-15 12:00:00 AM;468.7;76.26;77.51;-23.47
15213;30_XLK_1D_L_A,<br>XLK (1 Day );Long;60;Entry;2021-11-12 12:00:00 AM;165.85;PTx;2021-11-15 12:00:00 AM;168.04;128.9;130.15;-18.05
15214;39_SPY_1D_L_A,<br>SPY (1 Day );Long;21;Entry;2021-11-05 12:00:00 AM;469.28;TimeX;2021-11-16 12:00:00 AM;469.28;-2.5;27.52;-153.29
15215;69_FXI_1D_L_A,<br>FXI (1 Day );Long;251;Entry;2021-11-11 12:00:00 AM;40.83;PTx;2021-11-16 12:00:00 AM;41.74;225.910000000001;227.16;-23.84
15216;90_DIA_1D_L_A,<br>DIA (1 Day );Long;28;Entry;2021-11-11 12:00:00 AM;361.19;ProfX;2021-11-16 12:00:00 AM;361.93;18.22;64.55;-51.93
15217;93_DIA_1D_L_A,<br>DIA (1 Day );Long;28;Entry;2021-11-11 12:00:00 AM;361.19;ProfX;2021-11-16 12:00:00 AM;361.93;18.22;64.55;-51.93
15218;99_KRE_1D_L_A,<br>KRE (1 Day );Long;134;Entry;2021-11-10 12:00:00 AM;74.49;ProfX;2021-11-16 12:00:00 AM;74.84;44.400000000001;109.97;-81.65
15219;3_QQQ_1D_L_A,<br>QQQ (1 Day );Long;25;Entry;2021-11-09 12:00:00 AM;399.16;TimeX;2021-11-17 12:00:00 AM;397.63;-40.750000000001;12.75;-292
15220;20_TLT_1D_L_A,<br>TLT (1 Day );Long;68;Entry;2021-11-12 12:00:00 AM;148;TLx;2021-11-17 12:00:00 AM;144.57;-235.74;33.43;-234.49
15221;21_TLT_1D_L_A,<br>TLT (1 Day );Long;68;Entry;2021-11-12 12:00:00 AM;148;TLx;2021-11-17 12:00:00 AM;144.57;-235.74;33.43;-234.49
15222;52_GDX_1D_S_A,<br>GDX (1 Day );Short;295;Entry;2021-11-11 12:00:00 AM;34.72;ProfX;2021-11-17 12:00:00 AM;34.56;44.699999999999;146.25;-107.45
15223;78_SMH_1D_L_A,<br>SMH (1 Day );Long;68;Entry;2021-11-11 12:00:00 AM;148.75;ProfX;2021-11-17 12:00:00 AM;151.4;177.7;269.39;-71.29
15224;4_DIA_1D_L_A,<br>DIA (1 Day );Long;28;Entry;2021-11-16 12:00:00 AM;361.82;SLx;2021-11-18 12:00:00 AM;357.77;-115.9;46.91;-114.65
15225;5_GDX_1D_L_A,<br>GDX (1 Day );Short;288;Entry;2021-11-12 12:00:00 AM;34.45;TimeX;2021-11-18 12:00:00 AM;34.24;57.98;96.67;-182.69
15226;29_DIA_1D_L_A,<br>DIA (1 Day );Long;28;Entry;2021-11-15 12:00:00 AM;362.6;TLx;2021-11-18 12:00:00 AM;359.02;-102.740000000001;25.07;-101.49
15227;63_QQQ_1D_L_A,<br>QQQ (1 Day );Long;25;Entry;2021-11-16 12:00:00 AM;393.86;ProfX;2021-11-18 12:00:00 AM;401.75;194.75;209;-6.25
15228;79_SMH_1D_L_A,<br>SMH (1 Day );Long;67;Entry;2021-11-12 12:00:00 AM;149.52;ProfX;2021-11-18 12:00:00 AM;155.12;372.7;420.85;-61.55
15229;101_QQQ_1D_L_A,<br>QQQ (1 Day );Long;25;Entry;2021-11-16 12:00:00 AM;393.86;ProfX;2021-11-18 12:00:00 AM;401.75;194.75;209;-6.25
15230;10_TLT_1D_L_A,<br>TLT (1 Day );Long;67;Entry;2021-11-11 12:00:00 AM;148.51;TimeX;2021-11-19 12:00:00 AM;148.36;-12.549999999998;8.8;-272.6
15231;11_XLF_1D_S_A,<br>XLF (1 Day );Long;250;Entry;2021-11-12 12:00:00 AM;40.12;TLx;2021-11-19 12:00:00 AM;39.11;-254.999999999999;58.75;-253.75
15232;26_XLF_1D_L_A,<br>XLF (1 Day );Long;250;Entry;2021-11-12 12:00:00 AM;40.12;TLx;2021-11-19 12:00:00 AM;39.11;-254.999999999999;58.75;-253.75
15233;56_QQQ_1D_L_A,<br>QQQ (1 Day );Long;25;Entry;2021-11-16 12:00:00 AM;393.86;ProfX;2021-11-19 12:00:00 AM;403.99;250.75;284.75;-6.25
15234;64_QQQ_1D_L_A,<br>QQQ (1 Day );Long;25;Entry;2021-11-15 12:00:00 AM;395.91;PTx;2021-11-19 12:00:00 AM;403.65;191;192.25;-96.5
15235;6_GDX_1D_L_A,<br>GDX (1 Day );Long;287;Entry;2021-11-16 12:00:00 AM;34.88;TLx;2021-11-22 12:00:00 AM;33.02;-536.32;56.15;-535.07
15236;60_QQQ_1D_L_A,<br>QQQ (1 Day );Long;25;Entry;2021-11-17 12:00:00 AM;397.75;PTx;2021-11-22 12:00:00 AM;408.57;268;269.25;-29
15237;15_TLT_1D_L_A,<br>TLT (1 Day );Long;68;Entry;2021-11-15 12:00:00 AM;146.89;TLx;2021-11-23 12:00:00 AM;144.73;-149.380000000002;115.03;-166.49
15238;59_HYG_1D_L_A,<br>XLF (1 Day );Long;256;Entry;2021-11-22 12:00:00 AM;39.54;PTx;2021-11-23 12:00:00 AM;39.98;110.140000000001;111.39;-83.17
15239;67_IWM_1D_L_A,<br>IWM (1 Day );Long;42;Entry;2021-11-15 12:00:00 AM;240.57;TLx;2021-11-23 12:00:00 AM;230.5;-425.44;6.73;-424.19
15240;99_KRE_1D_L_A,<br>KRE (1 Day );Long;135;Entry;2021-11-19 12:00:00 AM;73;ProfX;2021-11-24 12:00:00 AM;75.26;302.600000000001;371.35;-99.8
15241;43_SPX_3D_L_A,<br>SPY (3 Days );Long;21;Entry;2021-11-16 12:00:00 AM;468.64;TimeX;2021-11-25 12:00:00 AM;469.44;14.3;101.65;-89.24
15242;84_SPX_2D_L_A,<br>SPY (2 Days );Long;22;Entry;2021-11-12 12:00:00 AM;465.12;ProfX;2021-11-25 12:00:00 AM;469.44;92.54;183.99;-23.47
15243;1_SPX_1D_L_A,<br>SPY (1 Day );Long;21;NovLong;2021-11-23 12:00:00 AM;467.22;L_ProfExit;2021-11-26 12:00:00 AM;462.34;-104.98;48.1;-103.73
15244;4_DIA_1D_L_A,<br>DIA (1 Day );Long;28;Entry;2021-11-22 12:00:00 AM;357.48;SLx;2021-11-26 12:00:00 AM;350.33;-202.700000000001;48.03;-201.45
15245;7_XBI_1D_L_A,<br>XBI (1 Day );Long;84;Entry;2021-11-23 12:00:00 AM;119.06;TLx;2021-11-26 12:00:00 AM;115.43;-307.42;122.23;-308.69
15246;17_SPY_1D_L_A,<br>SPY (1 Day );Long;21;Entry;2021-11-26 12:00:00 AM;462.34;TLx1;2021-11-26 12:00:00 AM;462.34;-2.5;0;-1.25
15247;22_SPY_1D_L_A,<br>SPY (1 Day );Long;21;Entry;2021-11-23 12:00:00 AM;467.22;SLx;2021-11-26 12:00:00 AM;462.34;-104.98;48.1;-103.73
15248;23_IWM_1D_L_A,<br>IWM (1 Day );Long;43;Entry;2021-11-23 12:00:00 AM;231.39;SLx;2021-11-26 12:00:00 AM;224.56;-296.190000000001;67.98;-294.94
15249;24_XBI_1D_L_A,<br>XBI (1 Day );Long;84;Entry;2021-11-23 12:00:00 AM;119.06;TLx;2021-11-26 12:00:00 AM;115.43;-307.42;122.23;-308.69
15250;27_SPY_1D_L_A,<br>SPY (1 Day );Long;21;Entry;2021-11-24 12:00:00 AM;466.06;TLx;2021-11-26 12:00:00 AM;460.76;-113.8;72.46;-112.55
15251;29_DIA_1D_L_A,<br>DIA (1 Day );Long;28;Entry;2021-11-26 12:00:00 AM;350.33;TLx1;2021-11-26 12:00:00 AM;350.33;-2.5;0;-1.25
15252;39_SPY_1D_L_A,<br>SPY (1 Day );Long;21;Entry;2021-11-17 12:00:00 AM;469;SLx;2021-11-26 12:00:00 AM;462.05;-148.45;94.09;-147.2
15253;58_SPY_1D_L_A,<br>SPY (1 Day );Long;21;Entry;2021-11-23 12:00:00 AM;467.22;TLx;2021-11-26 12:00:00 AM;460.76;-138.160000000001;48.1;-136.91
15254;59_HYG_1D_L_A,<br>XLF (1 Day );Long;249;Entry;2021-11-24 12:00:00 AM;40.11;TLx;2021-11-26 12:00:00 AM;38.84;-318.729999999999;36.1;-317.48
15255;65_SPX_1D_L_A,<br>SPY (1 Day );Long;21;Entry;2021-11-19 12:00:00 AM;469.61;TLx;2021-11-26 12:00:00 AM;459.29;-219.22;81.28;-217.97
15256;83_SPX_2D_L_A,<br>SPY (2 Days );Long;21;Entry;2021-11-15 12:00:00 AM;468.64;TLx;2021-11-26 12:00:00 AM;459.26;-199.48;101.65;-198.23
15257;90_DIA_1D_L_A,<br>DIA (1 Day );Long;28;Entry;2021-11-22 12:00:00 AM;357.48;SLx;2021-11-26 12:00:00 AM;350.33;-202.700000000001;48.03;-201.45
15258;93_DIA_1D_L_A,<br>DIA (1 Day );Long;28;Entry;2021-11-23 12:00:00 AM;356.28;SLx;2021-11-26 12:00:00 AM;349.79;-184.22;57.27;-182.97
15259;95_TLT_1D_L_A,<br>TLT (1 Day );Long;68;Entry;2021-11-18 12:00:00 AM;145.99;ProfX;2021-11-26 12:00:00 AM;150.53;306.219999999999;317.67;-102.57
15260;10_TLT_1D_L_A,<br>TLT (1 Day );Long;68;Entry;2021-11-26 12:00:00 AM;148.83;ProfX;2021-11-29 12:00:00 AM;149.32;30.819999999999;124.55;-46.13
15261;27_SPY_1D_L_A,<br>SPY (1 Day );Long;22;Entry;2021-11-29 12:00:00 AM;464.07;PTx1;2021-11-29 12:00:00 AM;464.72;11.800000000001;13.05;-52.73
15262;49_GDX_1D_L_A,<br>GDX (1 Day );Long;303;Entry;2021-11-23 12:00:00 AM;32.52;TimeX;2021-11-30 12:00:00 AM;31.8;-220.660000000001;153.28;-267.89
15263;3_QQQ_1D_L_A,<br>QQQ (1 Day );Long;25;Entry;2021-11-23 12:00:00 AM;398.11;SLx;2021-12-01 12:00:00 AM;387.65;-263.999999999999;75.75;-262.75
15264;6_GDX_1D_L_A,<br>GDX (1 Day );Long;311;Entry;2021-11-29 12:00:00 AM;32.03;TLx;2021-12-01 12:00:00 AM;30.95;-338.380000000001;309.75;-337.13
